,fail_mean,all_mean,lessfails_mean,fail_count,all_count,lessfails_count,fail_std,all_std,lessfails_std,fail_median,all_median,lessfails_median
L1_S25_F2237,0.09578000754117966,0.10894590616226196,0.10903864353895187,50.0,7149.0,7099.0,0.07693683356046677,0.08750968426465988,0.08757738769054413,0.08749999850988388,0.08900000154972076,0.08900000154972076
L1_S25_F2239,0.12991999089717865,0.12231487780809402,0.12226126343011856,50.0,7146.0,7096.0,0.09903799742460251,0.09137091040611267,0.09131968766450882,0.10449999570846558,0.10499999672174454,0.10499999672174454
L1_S25_F2241,0.08130000531673431,0.10736100375652313,0.10741902142763138,10.0,4502.0,4492.0,0.06492568552494049,0.08593463897705078,0.08597249537706375,0.07699999958276749,0.08799999952316284,0.08799999952316284
L1_S25_F2243,0.3271999955177307,0.266543447971344,0.26640841364860535,10.0,4502.0,4492.0,0.11944574862718582,0.15802936255931854,0.1580892950296402,0.3384999930858612,0.24799999594688416,0.24799999594688416
L1_S25_F2245,0.08209999650716782,0.10584434866905212,0.1058971956372261,10.0,4502.0,4492.0,0.058576539158821106,0.0831313282251358,0.08317521959543228,0.0885000005364418,0.07800000160932541,0.07800000160932541
L1_S25_F2247,0.137719988822937,0.1262650340795517,0.12618429958820343,50.0,7147.0,7097.0,0.0960240289568901,0.09801775962114334,0.09803369641304016,0.1080000028014183,0.10400000214576721,0.10400000214576721
L1_S25_F2249,0.08927271515130997,0.07680585235357285,0.07672876119613647,22.0,3579.0,3557.0,0.0674877017736435,0.061698466539382935,0.061663493514060974,0.07600000500679016,0.06499999761581421,0.06499999761581421
L1_S25_F2258,0.0016818181611597538,0.0020108656026422977,0.0020129007752984762,22.0,3579.0,3557.0,0.0016150000737980008,0.0030818083323538303,0.0030887385364621878,0.0010000000474974513,0.0020000000949949026,0.0020000000949949026
L1_S25_F2263,0.0025909089017659426,0.004252045415341854,0.004262319300323725,22.0,3579.0,3557.0,0.0005032362532801926,0.03193635120987892,0.03203441575169563,0.003000000026077032,0.0020000000949949026,0.0020000000949949026
L1_S25_F2268,0.011318182572722435,0.010957205668091774,0.01095497328788042,22.0,3579.0,3557.0,0.009528834372758865,0.023704862222075462,0.02376679517328739,0.008999999612569809,0.008999999612569809,0.008999999612569809
L1_S25_F2273,0.011272727511823177,0.010383695363998413,0.010378201492130756,22.0,3579.0,3557.0,0.018938954919576645,0.015416409820318222,0.015395400114357471,0.0020000000949949026,0.009999999776482582,0.009999999776482582
L1_S25_F2278,0.08799999952316284,0.07822131365537643,0.07816082239151001,22.0,3579.0,3557.0,0.05241500958800316,0.04862893000245094,0.04860641807317734,0.08100000023841858,0.07599999755620956,0.07599999755620956
L1_S25_F2287,0.05731818452477455,0.041922662407159805,0.041827451437711716,22.0,3579.0,3557.0,0.028873100876808167,0.06453271955251694,0.0646824836730957,0.054499998688697815,0.03200000151991844,0.03200000151991844
L1_S25_F2292,0.005272727459669113,0.008847687393426895,0.00886979978531599,22.0,3579.0,3557.0,0.00475276168435812,0.02691737189888954,0.026996709406375885,0.0024999999441206455,0.006000000052154064,0.006000000052154064
L1_S25_F2297,0.07386363297700882,0.06989193707704544,0.06986737251281738,22.0,3579.0,3557.0,0.05454599857330322,0.05433110520243645,0.054336611181497574,0.057499997317790985,0.061000000685453415,0.061000000685453415
L1_S25_F2302,0.007954544387757778,0.0076677678152918816,0.007665995974093676,22.0,3579.0,3557.0,0.006520862691104412,0.018160222098231316,0.01820945553481579,0.006000000052154064,0.006000000052154064,0.006000000052154064
L1_S25_F2307,0.23927274346351624,0.202932208776474,0.2027074545621872,22.0,3579.0,3557.0,0.10310289263725281,0.11222594231367111,0.11225691437721252,0.25699999928474426,0.20399999618530273,0.20399999618530273
L1_S25_F2312,0.004000000189989805,0.005094704683870077,0.005101476795971394,22.0,3579.0,3557.0,0.0037032803520560265,0.016664011403918266,0.01671265810728073,0.0020000000949949026,0.004999999888241291,0.004999999888241291
L1_S25_F2317,0.05518181622028351,0.08588419109582901,0.08607406169176102,22.0,3579.0,3557.0,0.044100139290094376,0.07513616979122162,0.07525304704904556,0.04399999976158142,0.06599999964237213,0.06700000166893005
L1_S25_F2322,0.2425454556941986,0.24470080435276031,0.2447141706943512,22.0,3579.0,3557.0,0.07755718380212784,0.06934572756290436,0.06930384784936905,0.22699999809265137,0.2370000034570694,0.2370000034570694
L1_S25_F2327,0.17149999737739563,0.14735205471515656,0.14716261625289917,28.0,3598.0,3570.0,0.07981762290000916,0.09444224834442139,0.09453321993350983,0.18400000035762787,0.1379999965429306,0.13699999451637268
L1_S25_F2336,0.006428570486605167,0.007584747858345509,0.007593817543238401,28.0,3598.0,3570.0,0.007918233051896095,0.013322102837264538,0.013356149196624756,0.003000000026077032,0.006000000052154064,0.006000000052154064
L1_S25_F2341,0.005642856936901808,0.005147302057594061,0.005143417976796627,28.0,3598.0,3570.0,0.004692107904702425,0.016883086413145065,0.01694437861442566,0.0044999998062849045,0.004000000189989805,0.004000000189989805
L1_S25_F2346,0.00921428669244051,0.010139774531126022,0.010147031396627426,28.0,3598.0,3570.0,0.00677335262298584,0.016816895455121994,0.016872264444828033,0.008999999612569809,0.00800000037997961,0.00800000037997961
L1_S25_F2351,0.008142856881022453,0.008449263870716095,0.008451670408248901,28.0,3598.0,3570.0,0.004142948426306248,0.023948827758431435,0.024039842188358307,0.00800000037997961,0.00800000037997961,0.00800000037997961
L1_S25_F2356,0.08667857199907303,0.08445340394973755,0.08443597704172134,28.0,3598.0,3570.0,0.04089738801121712,0.04266427084803581,0.042682770639657974,0.08550000190734863,0.08799999952316284,0.08799999952316284
L1_S25_F2365,0.02646428719162941,0.03171512112021446,0.03175630420446396,28.0,3598.0,3570.0,0.03581896796822548,0.04238581284880638,0.04243510216474533,0.01599999889731407,0.017999999225139618,0.017999999225139618
L1_S25_F2370,0.05635714903473854,0.06632038205862045,0.06639853119850159,28.0,3598.0,3570.0,0.0449882410466671,0.04178299754858017,0.04175424948334694,0.035999998450279236,0.054999999701976776,0.0560000017285347
L1_S25_F2375,0.0377499982714653,0.043480366468429565,0.04352530837059021,28.0,3598.0,3570.0,0.020646272227168083,0.02858084999024868,0.028631947934627533,0.03199999779462814,0.041999999433755875,0.041999999433755875
L1_S25_F2380,0.006571428384631872,0.007061130367219448,0.007064972538501024,28.0,3598.0,3570.0,0.004849044140428305,0.0073502156883478165,0.0073668076656758785,0.006500000134110451,0.006000000052154064,0.006000000052154064
L1_S25_F2385,0.28671425580978394,0.201023668050766,0.20035158097743988,28.0,3598.0,3570.0,0.09286782890558243,0.09880509972572327,0.09856852889060974,0.2720000147819519,0.19900000095367432,0.19900000095367432
L1_S25_F2390,0.002964284736663103,0.0036784333642572165,0.003684033639729023,28.0,3598.0,3570.0,0.003237307071685791,0.0025281847920268774,0.0025216219946742058,0.001500000013038516,0.003000000026077032,0.003000000026077032
L1_S25_F2395,0.08546429127454758,0.09826960414648056,0.0983700379729271,28.0,3598.0,3570.0,0.07576790452003479,0.08291180431842804,0.08296709507703781,0.05299999937415123,0.07699999958276749,0.07699999958276749
L1_S25_F2400,0.035178571939468384,0.09533187747001648,0.09580366313457489,28.0,3598.0,3570.0,0.0436612032353878,0.1162893995642662,0.1165599375963211,0.013499999418854713,0.06750000268220901,0.0689999982714653
L1_S25_F2405,0.03414814546704292,0.04660891741514206,0.04670681431889534,27.0,3464.0,3437.0,0.031548138707876205,0.04838143289089203,0.04848084598779678,0.03500000014901161,0.03500000014901161,0.03500000014901161
L1_S25_F2408,0.16785186529159546,0.18292969465255737,0.18304820358753204,27.0,3464.0,3437.0,0.08167746663093567,0.1053498238325119,0.10551535338163376,0.13699999451637268,0.1394999921321869,0.14000000059604645
L1_S25_F2411,0.004407407250255346,0.0074252416379749775,0.007448948919773102,27.0,3464.0,3437.0,0.00382561469450593,0.02989322319626808,0.03000755049288273,0.004000000189989805,0.004000000189989805,0.004000000189989805
L1_S25_F2414,0.12014814466238022,0.16952252388000488,0.16991035640239716,27.0,3464.0,3437.0,0.10221383720636368,0.12117093801498413,0.12124083936214447,0.1599999964237213,0.17499999701976776,0.17499999701976776
L1_S25_F2417,0.15914815664291382,0.12067385017871857,0.12037162482738495,27.0,3464.0,3437.0,0.10913953185081482,0.1009092703461647,0.10080087929964066,0.1340000033378601,0.10000000149011612,0.0989999994635582
L1_S25_F2420,0.10137036442756653,0.08405232429504395,0.08391626924276352,27.0,3464.0,3437.0,0.0888538733124733,0.0718538761138916,0.07170358300209045,0.06499999761581421,0.06599999964237213,0.06599999964237213
L1_S25_F2423,0.09511111676692963,0.08631521463394165,0.08624611049890518,27.0,3464.0,3437.0,0.07750897109508514,0.07824433594942093,0.07825726270675659,0.0820000022649765,0.0689999982714653,0.0689999982714653
L1_S25_F2426,0.12877778708934784,0.13026879727840424,0.1302804946899414,27.0,3464.0,3437.0,0.10281586647033691,0.10928760468959808,0.10935081541538239,0.1289999932050705,0.1080000028014183,0.1080000028014183
L1_S25_F2429,0.05247826129198074,0.05122514069080353,0.05121711641550064,23.0,3615.0,3592.0,0.043157078325748444,0.04349270835518837,0.043500564992427826,0.035999998450279236,0.035999998450279236,0.035999998450279236
L1_S25_F2431,0.21017393469810486,0.2172737419605255,0.21731911599636078,23.0,3615.0,3592.0,0.10815000534057617,0.12665501236915588,0.12677669525146484,0.19099999964237213,0.20100000500679016,0.20100000500679016
L1_S25_F2433,0.011086954735219479,0.014131905511021614,0.014151403680443764,23.0,3615.0,3592.0,0.006874942220747471,0.055853236466646194,0.05602871626615524,0.009999999776482582,0.008999999612569809,0.008999999612569809
L1_S25_F2435,0.1011304259300232,0.14364930987358093,0.1439216285943985,23.0,3615.0,3592.0,0.044995252043008804,0.11700268089771271,0.11727423965930939,0.10199999809265137,0.10100000351667404,0.10100000351667404
L1_S25_F2437,0.10173912346363068,0.07062607258558273,0.07042684406042099,23.0,3615.0,3592.0,0.10286895185709,0.07091987878084183,0.07064551115036011,0.08500000089406967,0.05400000140070915,0.05400000140070915
L1_S25_F2439,0.06752175092697144,0.08363550901412964,0.08373869955539703,23.0,3615.0,3592.0,0.05211427062749863,0.07028435915708542,0.07037916779518127,0.05700000002980232,0.06700000166893005,0.06700000166893005
L1_S25_F2441,0.09547826647758484,0.12242022901773453,0.1225927546620369,23.0,3615.0,3592.0,0.06849344074726105,0.13319948315620422,0.13350041210651398,0.09700000286102295,0.09200000017881393,0.09200000017881393
L1_S25_F2443,0.18004348874092102,0.1304597109556198,0.1301421970129013,23.0,3615.0,3592.0,0.12301162630319595,0.1047317236661911,0.1045486107468605,0.16500000655651093,0.10999999940395355,0.10999999940395355
L1_S25_F2449,0.10079999268054962,0.10040299594402313,0.10040014237165451,50.0,7062.0,7012.0,0.07933678478002548,0.07890988886356354,0.07891256362199783,0.08749999850988388,0.0820000022649765,0.0820000022649765
L1_S25_F2451,0.1416199952363968,0.14552322030067444,0.14555104076862335,50.0,7062.0,7012.0,0.10185641795396805,0.10723670572042465,0.10728061199188232,0.1120000034570694,0.12449999898672104,0.125
L1_S25_F2454,0.12999998033046722,0.12179851531982422,0.12174009531736374,50.0,7062.0,7012.0,0.09904627501964569,0.09124190360307693,0.0911891832947731,0.1054999977350235,0.10400000214576721,0.10400000214576721
L1_S25_F2456,0.1402999758720398,0.12785853445529938,0.1277698427438736,50.0,7062.0,7012.0,0.09793172776699066,0.09944810718297958,0.09945987910032272,0.10850000381469727,0.10400000214576721,0.10400000214576721
L1_S25_F2458,0.09554000198841095,0.10846424102783203,0.10855639725923538,50.0,7062.0,7012.0,0.07699382305145264,0.08708248287439346,0.08714775741100311,0.08699999749660492,0.08799999952316284,0.08799999952316284
L1_S25_F2460,0.2515200078487396,0.23848561942577362,0.2383926808834076,50.0,7062.0,7012.0,0.12689033150672913,0.13340014219284058,0.1334492564201355,0.25,0.23999999463558197,0.23999999463558197
L1_S25_F2462,0.21723999083042145,0.21100667119026184,0.2109622061252594,50.0,7062.0,7012.0,0.11181699484586716,0.11949848383665085,0.11955786496400833,0.21549999713897705,0.210999995470047,0.21050000190734863
L1_S25_F2464,0.1741200089454651,0.15446576476097107,0.15432554483413696,50.0,7062.0,7012.0,0.13314372301101685,0.10569968819618225,0.10547710210084915,0.1574999988079071,0.1420000046491623,0.1420000046491623
L1_S25_F2466,0.10142000019550323,0.10075851529836655,0.10075374692678452,50.0,7062.0,7012.0,0.07849764823913574,0.0784454271197319,0.07845062017440796,0.08749999850988388,0.08299999684095383,0.08299999684095383
L1_S25_F2468,0.08658000826835632,0.08220794796943665,0.0821768045425415,50.0,7062.0,7012.0,0.07305046916007996,0.06926951557397842,0.0692460834980011,0.060499999672174454,0.06400000303983688,0.06400000303983688
L1_S25_F2472,0.18557894229888916,0.18068920075893402,0.1806703805923462,38.0,9864.0,9826.0,0.1379002332687378,0.14077037572860718,0.14078514277935028,0.21799999475479126,0.21799999475479126,0.21799999475479126
L1_S25_F2475,0.16215790808200836,0.15013623237609863,0.15008972585201263,38.0,9864.0,9826.0,0.11990143358707428,0.10968438535928726,0.10965542495250702,0.10300000011920929,0.10300000011920929,0.10300000011920929
L1_S25_F2478,0.009000002406537533,0.017861928790807724,0.017896190285682678,38.0,9864.0,9826.0,2.831472389885903e-09,0.09286142885684967,0.0930367037653923,0.008999999612569809,0.008999999612569809,0.008999999612569809
L1_S25_F2481,0.009000002406537533,0.017861928790807724,0.017896190285682678,38.0,9864.0,9826.0,2.831472389885903e-09,0.09286142885684967,0.0930367037653923,0.008999999612569809,0.008999999612569809,0.008999999612569809
L1_S25_F2484,0.07992104440927505,0.07773050665855408,0.07772206515073776,38.0,9864.0,9826.0,0.06981805711984634,0.0619361475110054,0.061907462775707245,0.06000000238418579,0.06400000303983688,0.06400000303983688
L1_S25_F2487,0.04997367784380913,0.0709780603647232,0.07105928659439087,38.0,9864.0,9826.0,0.03721412643790245,0.07810726016759872,0.07821375131607056,0.052000001072883606,0.054999999701976776,0.054999999701976776
L1_S25_F2490,0.01100000087171793,0.018968908116221428,0.018999727442860603,38.0,9864.0,9826.0,0.005637710448354483,0.09000442922115326,0.09017594158649445,0.010999999940395355,0.009999999776482582,0.009999999776482582
L1_S25_F2493,0.18889474868774414,0.18918387591838837,0.18918496370315552,38.0,9864.0,9826.0,0.13474857807159424,0.14725090563297272,0.14730335772037506,0.22699999809265137,0.22699999809265137,0.22699999809265137
L1_S25_F2498,0.05712500214576721,0.052507542073726654,0.05249892920255661,8.0,4297.0,4289.0,0.03975437954068184,0.051747724413871765,0.05177079513669014,0.03750000149011612,0.04399999976158142,0.04399999976158142
L1_S25_F2500,0.132750004529953,0.11246094852685928,0.11242309957742691,8.0,4297.0,4289.0,0.0632110983133316,0.08357518911361694,0.08360961824655533,0.13300000131130219,0.0989999994635582,0.0989999994635582
L1_S25_F2504,0.21050000190734863,0.12614476680755615,0.1259874403476715,8.0,4297.0,4289.0,0.1478097140789032,0.10933850705623627,0.10921650379896164,0.21599999070167542,0.09799999743700027,0.09799999743700027
L1_S25_F2506,0.1145000010728836,0.09047869592905045,0.09043389558792114,8.0,4296.0,4288.0,0.09549719840288162,0.07769635319709778,0.07766599953174591,0.07649999856948853,0.07100000232458115,0.07100000232458115
L1_S25_F2508,0.0949999988079071,0.09388995170593262,0.09388963878154755,1.0,3574.0,3573.0,,0.07797827571630478,0.07798916101455688,0.0949999988079071,0.07500000298023224,0.07500000298023224
L1_S25_F2510,0.09799999743700027,0.26427507400512695,0.26432162523269653,1.0,3574.0,3573.0,,0.15498526394367218,0.15498387813568115,0.09799999743700027,0.2879999876022339,0.2879999876022339
L1_S25_F2512,0.11800000071525574,0.09594117850065231,0.09593500941991806,1.0,3574.0,3573.0,,0.07673561573028564,0.07674483209848404,0.11800000071525574,0.04699999839067459,0.04699999839067459
L1_S25_F2514,0.11900000274181366,0.1012246310710907,0.101191446185112,8.0,4295.0,4287.0,0.09191299974918365,0.08604585379362106,0.08604274690151215,0.11949999630451202,0.07699999958276749,0.07699999958276749
L1_S25_F2516,0.25450000166893005,0.1084323599934578,0.10829617083072662,2.0,2147.0,2145.0,0.12940053641796112,0.08187302947044373,0.08174179494380951,0.25450000166893005,0.09200000017881393,0.09200000017881393
L1_S25_F2525,0.07050000131130219,0.03570748493075371,0.035675037652254105,2.0,2147.0,2145.0,0.09263098984956741,0.0373448021709919,0.037293560802936554,0.07050000131130219,0.02800000086426735,0.02800000086426735
L1_S25_F2530,0.11900000274181366,0.08774052560329437,0.0877113863825798,2.0,2147.0,2145.0,0.07495332509279251,0.06600331515073776,0.06600732356309891,0.11900000274181366,0.0729999989271164,0.0729999989271164
L1_S25_F2535,0.08100000023841858,0.09767775982618332,0.0976933091878891,2.0,2147.0,2145.0,0.06222539767622948,0.07525869458913803,0.07528004795312881,0.08100000023841858,0.0820000022649765,0.0820000022649765
L1_S25_F2540,0.04500000178813934,0.027104107663035393,0.027087422087788582,2.0,2147.0,2145.0,0.018384773284196854,0.0313861183822155,0.03139352798461914,0.04500000178813934,0.013000000268220901,0.013000000268220901
L1_S25_F2545,0.35199999809265137,0.22575435042381287,0.22563663125038147,2.0,2147.0,2145.0,0.19091883301734924,0.1315588504076004,0.13149888813495636,0.35199999809265137,0.21899999678134918,0.21899999678134918
L1_S25_F2554,0.1784999966621399,0.0598490871489048,0.05973844975233078,2.0,2147.0,2145.0,0.17606958746910095,0.0768677368760109,0.0767240971326828,0.1784999966621399,0.03999999910593033,0.03999999910593033
L1_S25_F2559,0.0884999930858612,0.04598788544535637,0.045948248356580734,2.0,2147.0,2145.0,0.057275645434856415,0.0651274248957634,0.06513306498527527,0.0884999930858612,0.03400000184774399,0.03400000184774399
L1_S25_F2564,0.32899999618530273,0.13550736010074615,0.13532695174217224,2.0,2147.0,2145.0,0.002828432945534587,0.10792973637580872,0.10781792551279068,0.32899999618530273,0.11100000143051147,0.11100000143051147
L1_S25_F2569,0.08150000125169754,0.0988156795501709,0.09883181750774384,2.0,2147.0,2145.0,0.06434672325849533,0.07566177845001221,0.07568253576755524,0.08150000125169754,0.08299999684095383,0.08299999684095383
L1_S25_F2574,0.2475000023841858,0.13702374696731567,0.1369207352399826,2.0,2147.0,2145.0,0.030405590310692787,0.10201635956764221,0.10200593620538712,0.2475000023841858,0.11699999868869781,0.11699999868869781
L1_S25_F2579,0.18000000715255737,0.1290104240179062,0.12896288931369781,2.0,2147.0,2145.0,0.1046518087387085,0.09846513718366623,0.09847267717123032,0.18000000715255737,0.10700000077486038,0.10700000077486038
L1_S25_F2584,0.0860000029206276,0.09781976044178009,0.09783077985048294,2.0,2147.0,2145.0,0.050911691039800644,0.08180144429206848,0.0818314254283905,0.0860000029206276,0.07900000363588333,0.07900000363588333
L1_S25_F2589,0.2515000104904175,0.1286136955022812,0.1284991353750229,2.0,2147.0,2145.0,0.09263098239898682,0.1228410080075264,0.12282457947731018,0.2515000104904175,0.07999999821186066,0.07900000363588333
L1_S25_F2594,0.16816668212413788,0.1737985461950302,0.17381425201892853,6.0,2154.0,2148.0,0.1724475622177124,0.10592973232269287,0.10575024783611298,0.07950000464916229,0.16599999368190765,0.16599999368190765
L1_S25_F2603,0.11316666007041931,0.08172754943370819,0.08163972198963165,6.0,2154.0,2148.0,0.08259397745132446,0.07460030168294907,0.07457955926656723,0.09200000017881393,0.06400000303983688,0.06400000303983688
L1_S25_F2608,0.09433332830667496,0.11543232202529907,0.11549125611782074,6.0,2154.0,2148.0,0.07577774673700333,0.08795548230409622,0.08799522370100021,0.08649999648332596,0.09700000286102295,0.09700000286102295
L1_S25_F2613,0.12383333593606949,0.07127398997545242,0.07112716883420944,6.0,2154.0,2148.0,0.06307587772607803,0.059987157583236694,0.059929169714450836,0.1469999998807907,0.057999998331069946,0.057999998331069946
L1_S25_F2618,0.00800000037997961,0.00960665661841631,0.009611143730580807,6.0,2154.0,2148.0,0.0043817805126309395,0.027264604344964027,0.027301669120788574,0.00800000037997961,0.004000000189989805,0.004000000189989805
L1_S25_F2623,0.23749999701976776,0.2707276940345764,0.2708204984664917,6.0,2154.0,2148.0,0.12869927287101746,0.1364840567111969,0.13652223348617554,0.25099998712539673,0.2865000069141388,0.28700000047683716
L1_S25_F2632,0.3398333489894867,0.17882508039474487,0.17837531864643097,6.0,2154.0,2148.0,0.2784388065338135,0.13061624765396118,0.12982727587223053,0.3959999978542328,0.1469999998807907,0.1469999998807907
L1_S25_F2637,0.3291666507720947,0.1693175584077835,0.16887104511260986,6.0,2154.0,2148.0,0.13690057396888733,0.11096636205911636,0.11060143262147903,0.3460000157356262,0.11999999731779099,0.11900000274181366
L1_S25_F2642,0.15800000727176666,0.195671945810318,0.19577717781066895,6.0,2154.0,2148.0,0.049859803169965744,0.11229854822158813,0.11241187900304794,0.13650000095367432,0.195499986410141,0.19599999487400055
L1_S25_F2647,0.13216666877269745,0.07681558281183243,0.07666098326444626,6.0,2154.0,2148.0,0.06696690618991852,0.06324564665555954,0.06318361312150955,0.15650001168251038,0.06300000101327896,0.06300000101327896
L1_S25_F2652,0.19499999284744263,0.16146330535411835,0.16136965155601501,6.0,2154.0,2148.0,0.09742894768714905,0.12136325240135193,0.12142859399318695,0.19349999725818634,0.14499999582767487,0.14499999582767487
L1_S25_F2657,0.36133334040641785,0.13482852280139923,0.13419584929943085,6.0,2154.0,2148.0,0.14465360343456268,0.12625961005687714,0.1256723701953888,0.39399999380111694,0.09000000357627869,0.09000000357627869
L1_S25_F2662,0.18416666984558105,0.08770759403705597,0.08743814378976822,6.0,2154.0,2148.0,0.10615537315607071,0.07403308153152466,0.07378268986940384,0.18299999833106995,0.0689999982714653,0.0689999982714653
L1_S25_F2667,0.04899999499320984,0.07083196192979813,0.07089295238256454,6.0,2154.0,2148.0,0.03871433809399605,0.040213946253061295,0.04021011292934418,0.03099999949336052,0.07199999690055847,0.07199999690055847
L1_S25_F2672,0.049833331257104874,0.05189388617873192,0.051899608224630356,6.0,2168.0,2162.0,0.03103170543909073,0.053430113941431046,0.05348345637321472,0.045500002801418304,0.035999998450279236,0.035999998450279236
L1_S25_F2677,0.14133332669734955,0.2578672170639038,0.25819066166877747,6.0,2168.0,2162.0,0.09702302515506744,0.1024106964468956,0.10226161032915115,0.08900000154972076,0.31200000643730164,0.31200000643730164
L1_S25_F2682,0.011166666634380817,0.011851000599563122,0.011852900497615337,6.0,2168.0,2162.0,0.007859176956117153,0.01747714914381504,0.017497345805168152,0.009999999776482582,0.009999999776482582,0.009999999776482582
L1_S25_F2687,0.1314999908208847,0.11413558572530746,0.11408740282058716,6.0,2168.0,2162.0,0.05557247996330261,0.07231010496616364,0.07235530018806458,0.11949999630451202,0.10400000214576721,0.10400000214576721
L1_S25_F2692,0.08366667479276657,0.0708339512348175,0.07079833000898361,6.0,2168.0,2162.0,0.07642949372529984,0.06355942785739899,0.06353782117366791,0.07249999791383743,0.057999998331069946,0.057999998331069946
L1_S25_F2697,0.025833332911133766,0.0183265320956707,0.018305703997612,6.0,2168.0,2162.0,0.02183956652879715,0.023795584216713905,0.02380213513970375,0.0279999990016222,0.014999999664723873,0.014499999582767487
L1_S25_F2702,0.0030000002589076757,0.00749261723831296,0.007505085319280624,6.0,2168.0,2162.0,0.002529822289943695,0.025064921006560326,0.025098279118537903,0.0020000000949949026,0.004999999888241291,0.004999999888241291
L1_S25_F2707,0.13849999010562897,0.08315631747245789,0.0830027312040329,6.0,2168.0,2162.0,0.22480902075767517,0.0985931009054184,0.09809248894453049,0.042500000447034836,0.057999998331069946,0.057999998331069946
L1_S25_F2712,0.017999999225139618,0.04417848587036133,0.044203244149684906,2.0,2117.0,2115.0,0.011313709430396557,0.05057547613978386,0.0505923330783844,0.017999999225139618,0.028999999165534973,0.028999999165534973
L1_S25_F2714,0.16249999403953552,0.20320524275302887,0.20324371755123138,2.0,2117.0,2115.0,0.0007071082363836467,0.07534351944923401,0.07536883652210236,0.16249999403953552,0.1979999989271164,0.1979999989271164
L1_S25_F2716,0.009999999776482582,0.032055728137493134,0.03207658231258392,2.0,2117.0,2115.0,0.007071067579090595,0.06840034574270248,0.0684293583035469,0.009999999776482582,0.020999999716877937,0.020999999716877937
L1_S25_F2718,0.10999999940395355,0.21615135669708252,0.21625174582004547,2.0,2117.0,2115.0,0.007071071770042181,0.0872054398059845,0.08718545734882355,0.10999999940395355,0.2150000035762787,0.2150000035762787
L1_S25_F2720,0.04200000315904617,0.11563117802143097,0.11570080369710922,2.0,2117.0,2115.0,0.0014142137952148914,0.10118938237428665,0.10121189057826996,0.04200000315904617,0.09300000220537186,0.09399999678134918
L1_S25_F2722,0.04399999976158142,0.11761689186096191,0.11768650263547897,2.0,2117.0,2115.0,0.004242639057338238,0.08986009657382965,0.0898740291595459,0.04399999976158142,0.09700000286102295,0.09700000286102295
L1_S25_F2724,0.07050000131130219,0.11558521538972855,0.11562785506248474,2.0,2117.0,2115.0,0.02192031219601631,0.09094985574483871,0.09098110347986221,0.07050000131130219,0.09799999743700027,0.09799999743700027
L1_S25_F2726,0.12000000476837158,0.08986164629459381,0.08983315527439117,2.0,2117.0,2115.0,0.021213209256529808,0.11416828632354736,0.1142175942659378,0.12000000476837158,0.06300000101327896,0.06300000101327896
L1_S25_F2732,0.1472500115633011,0.09963326901197433,0.09954384714365005,8.0,4268.0,4260.0,0.08551649749279022,0.07757086306810379,0.07753871381282806,0.16449999809265137,0.08299999684095383,0.08299999684095383
L1_S25_F2734,0.1300000101327896,0.14966145157814026,0.14969834685325623,8.0,4268.0,4260.0,0.07179733365774155,0.11265988647937775,0.11272481828927994,0.15049999952316284,0.12600000202655792,0.12600000202655792
L1_S25_F2737,0.11437499523162842,0.09049596637487411,0.09045113623142242,8.0,4268.0,4260.0,0.09558383375406265,0.07777124643325806,0.0777408704161644,0.07649999856948853,0.07100000232458115,0.07100000232458115
L1_S25_F2739,0.11887499690055847,0.10127092152833939,0.10123787075281143,8.0,4268.0,4260.0,0.09220077842473984,0.08613592386245728,0.08613204956054688,0.11949999630451202,0.07800000160932541,0.07800000160932541
L1_S25_F2741,0.21037499606609344,0.12620598077774048,0.12604786455631256,8.0,4268.0,4260.0,0.1476675122976303,0.10943669825792313,0.10931392759084702,0.21599999070167542,0.09799999743700027,0.09799999743700027
L1_S25_F2743,0.26612499356269836,0.2463962882757187,0.24635928869247437,8.0,4268.0,4260.0,0.13913759589195251,0.13476228713989258,0.1347680538892746,0.2475000023841858,0.24899999797344208,0.24899999797344208
L1_S25_F2745,0.21424999833106995,0.219278946518898,0.21928837895393372,8.0,4268.0,4260.0,0.14564314484596252,0.1258297860622406,0.12580911815166473,0.19200000166893005,0.21699999272823334,0.21699999272823334
L1_S25_F2747,0.20750001072883606,0.13844196498394012,0.13831228017807007,8.0,4268.0,4260.0,0.14435768127441406,0.11279469728469849,0.11270905286073685,0.20100000500679016,0.11800000071525574,0.11749999970197678
L1_S25_F2749,0.14637498557567596,0.10031653940677643,0.10023003071546555,8.0,4268.0,4260.0,0.08550344407558441,0.0774577409029007,0.07742705196142197,0.1655000001192093,0.08399999886751175,0.08299999684095383
L1_S25_F2751,0.12012499570846558,0.10419594496488571,0.10416602343320847,8.0,4268.0,4260.0,0.12829367816448212,0.08090686053037643,0.08081267029047012,0.05700000002980232,0.0860000029206276,0.0860000029206276
L1_S25_F2755,0.2596842050552368,0.21370680630207062,0.21335163712501526,19.0,2477.0,2458.0,0.210068017244339,0.16173246502876282,0.16131053864955902,0.17800000309944153,0.17800000309944153,0.17800000309944153
L1_S25_F2758,0.2980526387691498,0.2564597427845001,0.2561380863189697,19.0,2477.0,2458.0,0.13989420235157013,0.1419556438922882,0.14195279777050018,0.3089999854564667,0.3089999854564667,0.3089999854564667
